dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,src_ip,dst_ip,src_port,dst_port,dpid,timestamp,label,attack_cat
2.033,other,-,CON,2,0,196,0,0.9838,64,0,771.274,0.0,0,0,1.0165,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:07,00:00:00:00:00:03 actions,0,0,0,1771577709.9525409,0,Normal
2.002,other,-,CON,1,0,98,0,0.4995,64,0,391.6084,0.0,0,0,2.002,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:03,00:00:00:00:00:07 actions,0,0,0,1771577709.952547,0,Normal
1.92,other,-,CON,1,0,98,0,0.5208,64,0,408.3333,0.0,0,0,1.92,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:08,00:00:00:00:00:03 actions,0,0,0,1771577709.9525564,0,Normal
1.893,other,-,CON,0,0,0,0,0.0,64,0,0.0,0.0,0,0,1.893,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:03,00:00:00:00:00:08 actions,0,0,0,1771577709.9525623,0,Normal
1.733,other,-,CON,2,0,196,0,1.1541,64,0,904.7894,0.0,0,0,0.8665,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:05,00:00:00:00:00:04 actions,0,0,0,1771577709.9525716,0,Normal
1.705,other,-,CON,1,0,98,0,0.5865,64,0,459.824,0.0,0,0,1.705,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:04,00:00:00:00:00:05 actions,0,0,0,1771577709.9525783,0,Normal
1.654,other,-,CON,2,0,196,0,1.2092,64,0,948.0048,0.0,0,0,0.827,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:06,00:00:00:00:00:04 actions,0,0,0,1771577709.952593,0,Normal
1.625,other,-,CON,1,0,98,0,0.6154,64,0,482.4615,0.0,0,0,1.625,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:04,00:00:00:00:00:06 actions,0,0,0,1771577709.952603,0,Normal
1.561,other,-,CON,2,0,196,0,1.2812,64,0,1004.4843,0.0,0,0,0.7805,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:07,00:00:00:00:00:04 actions,0,0,0,1771577709.9526098,0,Normal
1.534,other,-,CON,1,0,98,0,0.6519,64,0,511.0821,0.0,0,0,1.534,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:04,00:00:00:00:00:07 actions,0,0,0,1771577709.9526162,0,Normal
1.453,other,-,CON,1,0,98,0,0.6882,64,0,539.5733,0.0,0,0,1.453,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:08,00:00:00:00:00:04 actions,0,0,0,1771577709.9526258,0,Normal
1.424,other,-,CON,0,0,0,0,0.0,64,0,0.0,0.0,0,0,1.424,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:04,00:00:00:00:00:08 actions,0,0,0,1771577709.9526317,0,Normal
1.207,other,-,CON,2,0,196,0,1.657,64,0,1299.0886,0.0,0,0,0.6035,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:06,00:00:00:00:00:05 actions,0,0,0,1771577709.9526424,0,Normal
1.195,other,-,CON,1,0,98,0,0.8368,64,0,656.0669,0.0,0,0,1.195,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:05,00:00:00:00:00:06 actions,0,0,0,1771577709.9526489,0,Normal
1.14,other,-,CON,2,0,196,0,1.7544,64,0,1375.4386,0.0,0,0,0.57,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:07,00:00:00:00:00:05 actions,0,0,0,1771577709.9526553,0,Normal
1.125,other,-,CON,1,0,98,0,0.8889,64,0,696.8889,0.0,0,0,1.125,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:05,00:00:00:00:00:07 actions,0,0,0,1771577709.9526649,0,Normal
1.062,other,-,CON,1,0,98,0,0.9416,64,0,738.2298,0.0,0,0,1.062,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:08,00:00:00:00:00:05 actions,0,0,0,1771577709.952671,0,Normal
1.05,other,-,CON,0,0,0,0,0.0,64,0,0.0,0.0,0,0,1.05,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:05,00:00:00:00:00:08 actions,0,0,0,1771577709.952677,0,Normal
0.8,other,-,CON,2,0,196,0,2.5,64,0,1960.0,0.0,0,0,0.4,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:07,00:00:00:00:00:06 actions,0,0,0,1771577709.9526868,0,Normal
0.788,other,-,CON,1,0,98,0,1.269,64,0,994.9239,0.0,0,0,0.788,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:06,00:00:00:00:00:07 actions,0,0,0,1771577709.952693,0,Normal
0.721,other,-,CON,1,0,98,0,1.387,64,0,1087.3786,0.0,0,0,0.721,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:08,00:00:00:00:00:06 actions,0,0,0,1771577709.9527023,0,Normal
0.708,other,-,CON,0,0,0,0,0.0,64,0,0.0,0.0,0,0,0.708,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:06,00:00:00:00:00:08 actions,0,0,0,1771577709.9527087,0,Normal
3.267,other,-,CON,2,0,196,0,0.6122,64,0,479.951,0.0,0,0,1.6335,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:07,00:00:00:00:00:01 actions,0,0,0,1771577709.9643726,0,Normal
3.207,other,-,CON,1,0,98,0,0.3118,64,0,244.4652,0.0,0,0,3.207,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:01,00:00:00:00:00:07 actions,0,0,0,1771577709.964383,0,Normal
3.129,other,-,CON,1,0,98,0,0.3196,64,0,250.5593,0.0,0,0,3.129,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:08,00:00:00:00:00:01 actions,0,0,0,1771577709.9643905,0,Normal
3.072,other,-,CON,0,0,0,0,0.0,64,0,0.0,0.0,0,0,3.072,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:01,00:00:00:00:00:08 actions,0,0,0,1771577709.9643986,0,Normal
2.596,other,-,CON,2,0,196,0,0.7704,64,0,604.0062,0.0,0,0,1.298,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:07,00:00:00:00:00:02 actions,0,0,0,1771577709.9644053,0,Normal
2.536,other,-,CON,1,0,98,0,0.3943,64,0,309.1483,0.0,0,0,2.536,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:02,00:00:00:00:00:07 actions,0,0,0,1771577709.964412,0,Normal
2.462,other,-,CON,1,0,98,0,0.4062,64,0,318.4403,0.0,0,0,2.462,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:08,00:00:00:00:00:02 actions,0,0,0,1771577709.964418,0,Normal
2.404,other,-,CON,0,0,0,0,0.0,64,0,0.0,0.0,0,0,2.404,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:02,00:00:00:00:00:08 actions,0,0,0,1771577709.9644313,0,Normal
2.053,other,-,CON,2,0,196,0,0.9742,64,0,763.7604,0.0,0,0,1.0265,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:07,00:00:00:00:00:03 actions,0,0,0,1771577709.9644382,0,Normal
2.006,other,-,CON,1,0,98,0,0.4985,64,0,390.8275,0.0,0,0,2.006,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:03,00:00:00:00:00:07 actions,0,0,0,1771577709.9644446,0,Normal
1.942,other,-,CON,1,0,98,0,0.5149,64,0,403.7075,0.0,0,0,1.942,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:08,00:00:00:00:00:03 actions,0,0,0,1771577709.964455,0,Normal
1.895,other,-,CON,0,0,0,0,0.0,64,0,0.0,0.0,0,0,1.895,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:03,00:00:00:00:00:08 actions,0,0,0,1771577709.964461,0,Normal
1.578,other,-,CON,2,0,196,0,1.2674,64,0,993.6629,0.0,0,0,0.789,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:07,00:00:00:00:00:04 actions,0,0,0,1771577709.9644678,0,Normal
1.538,other,-,CON,1,0,98,0,0.6502,64,0,509.7529,0.0,0,0,1.538,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:04,00:00:00:00:00:07 actions,0,0,0,1771577709.9644935,0,Normal
1.471,other,-,CON,1,0,98,0,0.6798,64,0,532.9708,0.0,0,0,1.471,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:08,00:00:00:00:00:04 actions,0,0,0,1771577709.9645,0,Normal
1.428,other,-,CON,0,0,0,0,0.0,64,0,0.0,0.0,0,0,1.428,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:04,00:00:00:00:00:08 actions,0,0,0,1771577709.9645092,0,Normal
1.158,other,-,CON,2,0,196,0,1.7271,64,0,1354.0587,0.0,0,0,0.579,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:07,00:00:00:00:00:05 actions,0,0,0,1771577709.9645157,0,Normal
1.129,other,-,CON,1,0,98,0,0.8857,64,0,694.4198,0.0,0,0,1.129,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:05,00:00:00:00:00:07 actions,0,0,0,1771577709.964522,0,Normal
1.082,other,-,CON,1,0,98,0,0.9242,64,0,724.5841,0.0,0,0,1.082,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:08,00:00:00:00:00:05 actions,0,0,0,1771577709.9645312,0,Normal
1.051,other,-,CON,0,0,0,0,0.0,64,0,0.0,0.0,0,0,1.051,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:05,00:00:00:00:00:08 actions,0,0,0,1771577709.9645393,0,Normal
0.818,other,-,CON,2,0,196,0,2.445,64,0,1916.8704,0.0,0,0,0.409,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:07,00:00:00:00:00:06 actions,0,0,0,1771577709.9645488,0,Normal
0.79,other,-,CON,1,0,98,0,1.2658,64,0,992.4051,0.0,0,0,0.79,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:06,00:00:00:00:00:07 actions,0,0,0,1771577709.9645553,0,Normal
0.739,other,-,CON,1,0,98,0,1.3532,64,0,1060.8931,0.0,0,0,0.739,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:08,00:00:00:00:00:06 actions,0,0,0,1771577709.9645617,0,Normal
0.712,other,-,CON,0,0,0,0,0.0,64,0,0.0,0.0,0,0,0.712,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:06,00:00:00:00:00:08 actions,0,0,0,1771577709.964571,0,Normal
0.378,other,-,CON,1,0,98,0,2.6455,64,0,2074.0741,0.0,0,0,0.378,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:08,00:00:00:00:00:07 actions,0,0,0,1771577709.9645772,0,Normal
0.366,other,-,CON,0,0,0,0,0.0,64,0,0.0,0.0,0,0,0.366,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:07,00:00:00:00:00:08 actions,0,0,0,1771577709.9645865,0,Normal
8.732,other,-,CON,3,0,238,0,0.3436,64,0,218.0486,0.0,0,0,2.910667,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:02,00:00:00:00:00:01 actions,0,0,0,1771577714.978859,0,Normal
8.716,other,-,CON,2,0,140,0,0.2295,64,0,128.4993,0.0,0,0,4.358,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:01,00:00:00:00:00:02 actions,0,0,0,1771577714.9788697,0,Normal
8.66,other,-,CON,3,0,238,0,0.3464,64,0,219.8614,0.0,0,0,2.886667,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:03,00:00:00:00:00:01 actions,0,0,0,1771577714.978877,0,Normal
8.647,other,-,CON,2,0,140,0,0.2313,64,0,129.5247,0.0,0,0,4.3235,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:01,00:00:00:00:00:03 actions,0,0,0,1771577714.9788914,0,Normal
8.577,other,-,CON,5,0,434,0,0.583,64,0,404.8035,0.0,0,0,1.7154,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:04,00:00:00:00:00:01 actions,0,0,0,1771577714.9788978,0,Normal
8.566,other,-,CON,4,0,336,0,0.467,64,0,313.7987,0.0,0,0,2.1415,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:01,00:00:00:00:00:04 actions,0,0,0,1771577714.9789076,0,Normal
8.484,other,-,CON,3,0,238,0,0.3536,64,0,224.4224,0.0,0,0,2.828,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:05,00:00:00:00:00:01 actions,0,0,0,1771577714.978914,0,Normal
8.472,other,-,CON,2,0,140,0,0.2361,64,0,132.2002,0.0,0,0,4.236,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:01,00:00:00:00:00:05 actions,0,0,0,1771577714.9789202,0,Normal
8.377,other,-,CON,3,0,238,0,0.3581,64,0,227.289,0.0,0,0,2.792333,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:06,00:00:00:00:00:01 actions,0,0,0,1771577714.9789302,0,Normal
8.365,other,-,CON,2,0,140,0,0.2391,64,0,133.8912,0.0,0,0,4.1825,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:01,00:00:00:00:00:06 actions,0,0,0,1771577714.9789367,0,Normal
8.259,other,-,CON,3,0,238,0,0.3632,64,0,230.5364,0.0,0,0,2.753,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:07,00:00:00:00:00:01 actions,0,0,0,1771577714.9789429,0,Normal
8.247,other,-,CON,2,0,140,0,0.2425,64,0,135.807,0.0,0,0,4.1235,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:01,00:00:00:00:00:07 actions,0,0,0,1771577714.9789524,0,Normal
8.121,other,-,CON,3,0,238,0,0.3694,64,0,234.4539,0.0,0,0,2.707,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:08,00:00:00:00:00:01 actions,0,0,0,1771577714.9789588,0,Normal
8.109,other,-,CON,2,0,140,0,0.2466,64,0,138.1181,0.0,0,0,4.0545,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:01,00:00:00:00:00:08 actions,0,0,0,1771577714.9789681,0,Normal
7.996,other,-,CON,3,0,238,0,0.3752,64,0,238.1191,0.0,0,0,2.665333,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:03,00:00:00:00:00:02 actions,0,0,0,1771577714.978974,0,Normal
7.983,other,-,CON,2,0,140,0,0.2505,64,0,140.2981,0.0,0,0,3.9915,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:02,00:00:00:00:00:03 actions,0,0,0,1771577714.9789805,0,Normal
7.917,other,-,CON,3,0,238,0,0.3789,64,0,240.4951,0.0,0,0,2.639,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:04,00:00:00:00:00:02 actions,0,0,0,1771577714.97899,0,Normal
7.906,other,-,CON,2,0,140,0,0.253,64,0,141.6646,0.0,0,0,3.953,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:02,00:00:00:00:00:04 actions,0,0,0,1771577714.9789965,0,Normal
7.825,other,-,CON,3,0,238,0,0.3834,64,0,243.3227,0.0,0,0,2.608333,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:05,00:00:00:00:00:02 actions,0,0,0,1771577714.979003,0,Normal
7.813,other,-,CON,2,0,140,0,0.256,64,0,143.3508,0.0,0,0,3.9065,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:02,00:00:00:00:00:05 actions,0,0,0,1771577714.979013,0,Normal
7.71,other,-,CON,3,0,238,0,0.3891,64,0,246.952,0.0,0,0,2.57,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:06,00:00:00:00:00:02 actions,0,0,0,1771577714.9790192,0,Normal
7.698,other,-,CON,2,0,140,0,0.2598,64,0,145.4923,0.0,0,0,3.849,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:02,00:00:00:00:00:06 actions,0,0,0,1771577714.9790285,0,Normal
7.59,other,-,CON,3,0,238,0,0.3953,64,0,250.8564,0.0,0,0,2.53,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:07,00:00:00:00:00:02 actions,0,0,0,1771577714.9790347,0,Normal
7.577,other,-,CON,2,0,140,0,0.264,64,0,147.8158,0.0,0,0,3.7885,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:02,00:00:00:00:00:07 actions,0,0,0,1771577714.979041,0,Normal
7.454,other,-,CON,3,0,238,0,0.4025,64,0,255.4333,0.0,0,0,2.484667,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:08,00:00:00:00:00:02 actions,0,0,0,1771577714.9790502,0,Normal
7.442,other,-,CON,2,0,140,0,0.2687,64,0,150.4972,0.0,0,0,3.721,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:02,00:00:00:00:00:08 actions,0,0,0,1771577714.9790566,0,Normal
8.683,other,-,CON,3,0,238,0,0.3455,64,0,219.2791,0.0,0,0,2.894333,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:03,00:00:00:00:00:01 actions,0,0,0,1771577714.9945219,0,Normal
8.651,other,-,CON,2,0,140,0,0.2312,64,0,129.4648,0.0,0,0,4.3255,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:01,00:00:00:00:00:03 actions,0,0,0,1771577714.994532,0,Normal
8.6,other,-,CON,5,0,434,0,0.5814,64,0,403.7209,0.0,0,0,1.72,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:04,00:00:00:00:00:01 actions,0,0,0,1771577714.9945397,0,Normal
8.569,other,-,CON,4,0,336,0,0.4668,64,0,313.6889,0.0,0,0,2.14225,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:01,00:00:00:00:00:04 actions,0,0,0,1771577714.9945464,0,Normal
8.506,other,-,CON,3,0,238,0,0.3527,64,0,223.842,0.0,0,0,2.835333,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:05,00:00:00:00:00:01 actions,0,0,0,1771577714.9945533,0,Normal
8.478,other,-,CON,2,0,140,0,0.2359,64,0,132.1066,0.0,0,0,4.239,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:01,00:00:00:00:00:05 actions,0,0,0,1771577714.99456,0,Normal
8.4,other,-,CON,3,0,238,0,0.3571,64,0,226.6667,0.0,0,0,2.8,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:06,00:00:00:00:00:01 actions,0,0,0,1771577714.9945729,0,Normal
8.372,other,-,CON,2,0,140,0,0.2389,64,0,133.7793,0.0,0,0,4.186,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:01,00:00:00:00:00:06 actions,0,0,0,1771577714.9945796,0,Normal
8.281,other,-,CON,3,0,238,0,0.3623,64,0,229.9239,0.0,0,0,2.760333,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:07,00:00:00:00:00:01 actions,0,0,0,1771577714.9945889,0,Normal
8.251,other,-,CON,2,0,140,0,0.2424,64,0,135.7411,0.0,0,0,4.1255,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:01,00:00:00:00:00:07 actions,0,0,0,1771577714.994598,0,Normal
8.143,other,-,CON,3,0,238,0,0.3684,64,0,233.8205,0.0,0,0,2.714333,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:08,00:00:00:00:00:01 actions,0,0,0,1771577714.9946043,0,Normal
8.115,other,-,CON,2,0,140,0,0.2465,64,0,138.016,0.0,0,0,4.0575,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:01,00:00:00:00:00:08 actions,0,0,0,1771577714.9946136,0,Normal
8.016,other,-,CON,3,0,238,0,0.3743,64,0,237.525,0.0,0,0,2.672,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:03,00:00:00:00:00:02 actions,0,0,0,1771577714.9946198,0,Normal
7.99,other,-,CON,2,0,140,0,0.2503,64,0,140.1752,0.0,0,0,3.995,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00:00:00:02,00:00:00:00:00:03 actions,0,0,0,1771577714.9946263,0,Normal
